id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0095.bss.00004	cellmeas1_sdcch	Attempted SDCCH seizures (all)||2048||536872960	edw_huabss_bss_axe1	cm1s_attem_sdcch_seiz_all	cm1s_attem_SDCCH_seiz_all	float4	SUM	SUM(cm1s_attem_sdcch_seiz_all)	20110627	1	0	1	1	In the immediate assignment procedure, MS directly requests BSS to allocate channels. In the incoming BSC handover procedures, MSC requests BSS to allocate channels to MS. In the intra-BSC handover procedure, BSC itself requests BSS to reallocate radio channels. In the above procedures, if the requested channel type is SDCCH, this item shall be measured after BSC receives a relevant request. Note: SDCCH handover: Handover happens on SDCCH. Channel reallocation: In the immediate assignment procedure, Huawei BSC supports channel reallocation. BSC initiates radio channel allocation when it receives CHANNEL REQUIRED message from BTS. BSC allocates a TCH if the access cause value of CHANNEL REQUIRED is emergency call or call re-establishment and BSC supports very early assignment TCH. Otherwise, BSC allocates a SDCCH. BSC reallocates radio channel automatically based on GSM 0408 if BSC supports very early assignment of TCH and channel allocation fails due to no radio resource available. In other words BSC allocates a TCH automatically if SDCCH allocation fails and the access cause is not location update, and similarly, BSC allocates a SDCCH automatically if TCH allocation fails. So, to one CHANNEL REQUEST message, BSC measures both SDCCH and TCH seizure times. Very early assignment TCH: If BSC allocates a TCH as a signaling channel in immediate assignment procedure, instead of the traffic channel allocation procedure, the Mode Modify procedure can be implemented in the assignment procedure. Assignment SDCCH: In the assignment procedure, MSC sends ASSIGNMENT REQUEST message to BSC to request for a radio channel. BSC responses ASSIGNMENT COMPLETE message to MSC directly if the channel type in the ASSIGNMENT REQUEST is SDCCH. In this case, BSC implements signaling or short message transmission on the channel already allocated. BSC does not measure either attempted SDCCH seizures or successful SDCCH seizures for it does not allocate a new channel. Instead, it measures the times of assignment requests and assignment success after successfully sending ASSIGNMENT COMPLETE message. Discard CHANNLE REQUIRED in internal flow: In the immediate assignment procedure, BSC receives CHANNEL REQUIRED messages from BTS. BSC discards these messages if the system is too busy to respond. In this case, attempted TCH or SDCCH seizures will be measured but successful or unsuccessful channel seizures will not be measured. (BSC32)	1	0		Attempted SDCCH seizures all
raws.0095.bss.00005	cellmeas1_sdcch	Successful SDCCH seizures (all)||2049||536872961	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_all	cm1s_Succ_SDCCH_seiz_all	float4	SUM	SUM(cm1s_succ_sdcch_seiz_all)	20110627	1	0	1	1	In the immediate assignment and handover procedures, MS notifies BSS after it successfully seizes the SDCCH allocated by the network. This item is measured when BSC receives the notification. (BSC32)	1	0		Successful SDCCH seizures all
raws.0095.bss.00006	cellmeas1_sdcch	Successful SDCCH seizures for handover||2050||536872962	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_ho	cm1s_Succ_SDCCH_seiz_for_ho	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_ho)	20110627	1	0	1	1	In the SDCCH handover procedure, MS sends a HANDOVER COMPLETE message to the target cell. This item is measured when BSC receives the HANDOVER COMPLETE message.  (BSC32)	1	0		Successful SDCCH seizures for handover
raws.0095.bss.00007	cellmeas1_sdcch	Successful SDCCH seizures for MOC||2053||536872965	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_moc	cm1s_Succ_SDCCH_seiz_for_MOC	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_moc)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for MOC (Mobile Originated Call). (BSC32)	1	0		Successful SDCCH seizures for MOC
raws.0095.bss.00008	cellmeas1_sdcch	Successful SDCCH seizures for MTC||2054||536872966	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_mtc	cm1s_Succ_SDCCH_seiz_for_MTC	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_mtc)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for MTC (Mobile Terminated Call). (BSC32)	1	0		Successful SDCCH seizures for MTC
raws.0095.bss.00009	cellmeas1_sdcch	Attempted SDCCH seizures meeting SDCCH overflow||2062||536872974	edw_huabss_bss_axe1	cm1s_attem_sdcch_seiz_meeting_sdcch_overflow	cm1s_attem_SDCCH_seiz_meeting_SDCCH_overflow	float4	SUM	SUM(cm1s_attem_sdcch_seiz_meeting_sdcch_overflow)	20110627	1	0	1	1	in immediate assignment and handover procedure, this item is measured in the case that the MS or MSC requests BSC to allocate SDCCH but BSS has no available SDCCH. (BSC32)	1	0		Attempted SDCCH seizures meeting SDCCH overflow
raws.0095.bss.00010	cellmeas1_sdcch	SDCCH call drop||2070||536872982	edw_huabss_bss_axe1	cm1s_sdcch_call_drop	cm1s_SDCCH_call_drop	float4	SUM	SUM(cm1s_sdcch_call_drop)	20110627	1	0	1	1	the description of this item is the same as that of SDCCH call drop in BSC Measurement Function except the measurement object is the specified cell. (BSC32)	1	0		SDCCH call drop
raws.0095.bss.00011	cellmeas1_sdcch	Average SDCCH busy time (second)||2076||536872988	edw_huabss_bss_axe1	cm1s_average_sdcch_busy_time	cm1s_Average_SDCCH_busy_time	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cm1s_average_sdcch_busy_time) ELSE AVG(cm1s_average_sdcch_busy_time) END	20110627	1	0	1	1	This item indicates the average duration of the SDCCHs configured for a cell being busy. It shows the situation of random access frequency in the objective cell from the angle of channel seizure duration. (BSC32)	1			Average SDCCH busy time second
raws.0095.bss.00012	cellmeas1_sdcch	SDCCH traffic volume (excluding very early assignment) (ERL)||20202||536891114	edw_huabss_bss_axe1	cm1s_sdcch_traff_vol_exc_ve_assign	cm1s_SDCCH_traff_vol_exc_ve_assign	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_sdcch_traff_vol_exc_ve_assign) ELSE SUM(cm1s_sdcch_traff_vol_exc_ve_assign) END	20110627	1	0	1	1	This item indicates the traffic volume on SDCCH, i.e. the ratio of duration of MS seizing SDCCH to measurement cycle. The duration of MS seizing SDCCH is calculated by multiplying the number of MR reported by MS via SDCCH with the report period (0.47 seconds). See Sum of SDCCH measurement reports in the cell of Other Measurement Function . (BSC32)	1			SDCCH traffic volume excluding very early assignment ERL
raws.0095.bss.00013	cellmeas1_sdcch	SDCCH traffic volume (excluding very early assignment) (ERL)||20202||536891114	edw_huabss_bss_axe1	cm1s_sdcch_traff_sum_vol_exc_ve_assign	cm1s_SDCCH_traff_SUM_vol_exc_ve_assign	float4	SUM	SUM(cm1s_sdcch_traff_sum_vol_exc_ve_assign)	20110627	1	0	1	1	This item indicates the traffic volume on SDCCH, i.e. the ratio of duration of MS seizing SDCCH to measurement cycle. The duration of MS seizing SDCCH is calculated by multiplying the number of MR reported by MS via SDCCH with the report period (0.47 seconds). See Sum of SDCCH measurement reports in the cell of Other Measurement Function  (BSC32)	1	0		SDCCH traffic volume excluding very early assignment ERL (Sum)
raws.0095.bss.00014	cellmeas1_sdcch	SDCCH Blocking Rate (%)	edw_huabss_bss_axe1	cm1s_sdcch_blocking	cm1s_SDCCH_blocking	float4	AVG	AVG(cm1s_sdcch_blocking)	20110627	1	0	1	1	This item indicates the percentage of times of attempted seizures meeting an SDCCH blocked state accounting the total number of SDCCH requests. (BSC32)	1			SDCCH Blocking Rate
raws.0095.bss.00015	cellmeas1_sdcch	All SDCCH busy time (second)||2077||536872989	edw_huabss_bss_axe1	cm1s_all_sdcch_busy_time__second_	cm1s_all_sdcch_busy_time__second_	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cm1s_all_sdcch_busy_time__second_) ELSE AVG(cm1s_all_sdcch_busy_time__second_) END	20110627	1	0	1	1	This item indicates the duration of no SDCCH can be allocated. It shows the situation of all SDCCHs have been allocated or blocked so that no SDCCH can be allocated any more. (BSC32)	1			All SDCCH busy time (second)
raws.0095.bss.00016	cellmeas1_sdcch	Available SDCCHs||2075||536872987	edw_huabss_bss_axe1	cm1s_avail_sdcchs	cm1s_avail_sdcchs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_avail_sdcchs) ELSE SUM(cm1s_avail_sdcchs) END	20110627	1	0	1	1	This item indicates the number of available (idle or busy) SDCCHs in a certain cell on real-time basis. It includes the SDCCH dynamically adjusted from TCH. It is an average number of available SDCCHs at various sampling points within the measurement cycl (BSC32)	1			Available SDCCHs
raws.0095.bss.00017	cellmeas1_sdcch	Average num. of blocked SDCCHs||2080||536872992	edw_huabss_bss_axe1	cm1s_average_nb_of_blocked_sdcchs	cm1s_Average_Nb_of_blocked_SDCCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_average_nb_of_blocked_sdcchs) ELSE SUM(cm1s_average_nb_of_blocked_sdcchs) END	20110627	1	0	1	1	This item indicates the average number of the blocked SDCCHs configured for a cell. It is an average number of blocked SDCCHs at various sampling points within the measurement cycle. The block of SDCCH can be caused by O&M, or by RSL link disconnection. I (BSC32)	1			Average num. of blocked SDCCHs
raws.0095.bss.00018	cellmeas1_sdcch	Average num. of busy SDCCHs||2078||536872990	edw_huabss_bss_axe1	cm1s_average_nb_of_busy_sdcchs	cm1s_Average_Nb_of_busy_SDCCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_average_nb_of_busy_sdcchs) ELSE SUM(cm1s_average_nb_of_busy_sdcchs) END	20110627	1	0	1	1	This item indicates the average number of the busy SDCCHs configured for a cell. It is an average number of busy SDCCHs at various sampling points within the measurement cycle. It shows the situation of random access frequency in the objective cell from t (BSC32)	1			Average num. of busy SDCCHs
raws.0095.bss.00019	cellmeas1_sdcch	Average num. of idle SDCCHs||2081||536872993	edw_huabss_bss_axe1	cm1s_average_nb_of_idle_sdcchs	cm1s_Average_Nb_of_idle_SDCCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_average_nb_of_idle_sdcchs) ELSE SUM(cm1s_average_nb_of_idle_sdcchs) END	20110627	1	0	1	1	This item indicates the average number of the idle SDCCHs configured for a cell. It is an average number of idle SDCCHs at various sampling points within the measurement cycle. The status of an idle SDCCH is normal and not seized. It shows the situation o (BSC32)	1			Average num. of idle SDCCHs
raws.0095.bss.00020	cellmeas1_sdcch	Average num. of OOS SDCCHs||2082||536872994	edw_huabss_bss_axe1	cm1s_average_nb_of_oos_sdcchs	cm1s_Average_Nb_of_OOS_SDCCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_average_nb_of_oos_sdcchs) ELSE SUM(cm1s_average_nb_of_oos_sdcchs) END	20110627	1	0	1	1	This item indicates the average number of the OOS SDCCHs configured for a cell. It is an average number of OOS SDCCHs at various sampling points within the measurement cycle. The status of OOS means a channel is unavailable, it may be caused by the follow (BSC32)	1			Average num. of OOS SDCCHs
raws.0095.bss.00021	cellmeas1_sdcch	Configured CBCHs||2083||536872995	edw_huabss_bss_axe1	cm1s_configured_cbchs	cm1s_Configured_CBCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_configured_cbchs) ELSE SUM(cm1s_configured_cbchs) END	20110627	1	0	1	1	CELL BROADCAST CHANNEL (CBCH) is used to transfer the cell broadcast information from CBC to MS. For the areas where cell broadcast is available, it is possible to configure CBCH with the combination of BCCH + CBCH or SDCCH + CBCH in Radio Channel Configu (BSC32)	1			Configured CBCHs
raws.0095.bss.00022	cellmeas1_sdcch	Configured SDCCHs||2074||536872986	edw_huabss_bss_axe1	cm1s_configured_sdcchs	cm1s_Configured_SDCCHs	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_configured_sdcchs) ELSE SUM(cm1s_configured_sdcchs) END	20110627	1	0	1	1	This item indicates the number of SDCCHs currently configured for a certain cell on real-time basis. It includes the SDCCH dynamically adjusted from TCH. It is an average number of SDCCHs at various sampling points within the measurement cycle. (BSC32)	1			Configured SDCCHs
raws.0095.bss.00023	cellmeas1_sdcch	Maximum num. of busy SDCCHs||2079||536872991	edw_huabss_bss_axe1	cm1s_maximum_nb_of_busy_sdcchs	cm1s_Maximum_Nb_of_busy_SDCCHs	float4	MAX	MAX(cm1s_maximum_nb_of_busy_sdcchs)	20110627	1	0	1	1	This item indicates the maximum number of the SDCCHs configured for a cell being busy. It is a peak value of the number of busy SDCCHs at various sampling points within the measurement cycle. It shows the highest random access frequency in the objective c (BSC32)	1	0		Maximum num. of busy SDCCHs
raws.0095.bss.00024	cellmeas1_sdcch	SDCCH call drop rate (%)||20117||536891115	edw_huabss_bss_axe1	cm1s_sdcch_call_drop_rate	cm1s_SDCCH_call_drop_rate	float4	AVG	AVG(cm1s_sdcch_call_drop_rate)	20110627	1	0	1	1	This item indicates the percentage of SDCCH call drops accounting all successful SDCCH seizures. (BSC32)	1			SDCCH call drop rate (%)
raws.0095.bss.00025	cellmeas1_sdcch	SDCCH channel activation NACK rate||20206||536891118	edw_huabss_bss_axe1	cm1s_sdcch_channel_activation_nack_rate	cm1s_SDCCH_channel_activation_NACK_rate	float4	AVG	AVG(cm1s_sdcch_channel_activation_nack_rate)	20110627	1	0	1	1	This item indicates the percentage of times of BTS returning CHANNEL ACTIVATION NEGATIVE ACKNOWLEDGE after receiving CHANNEL ACTIVATION aiming at SDCCH from BSC accounting times of CHANNEL ACTIVATION sent. (BSC32)	1			SDCCH channel activation NACK rate
raws.0095.bss.00026	cellmeas1_sdcch	SDCCH channel activation timeout rate||20207||536891119	edw_huabss_bss_axe1	cm1s_sdcch_channel_activation_timeout_rate	cm1s_SDCCH_channel_activation_timeout_rate	float4	AVG	AVG(cm1s_sdcch_channel_activation_timeout_rate)	20110627	1	0	1	1	in immediate assignment procedure, having allocated SDCCH for the MS, BSC sends a CHANNEL ACTIVATION message to the BTS and starts the timer (internal timer, 5 seconds) to wait for the CHANNEL ACTIVATION ACKNOWLEDGE message. This item is measured if the B (BSC32)	1			SDCCH channel activation timeout rate
raws.0095.bss.00027	cellmeas1_sdcch	SDCCH channel activation timeout (timeout)||2065||536872977	edw_huabss_bss_axe1	cm1s_sdcch_channel_activation_timeout_timeout	cm1s_SDCCH_channel_activation_timeout_timeout	float4	SUM	SUM(cm1s_sdcch_channel_activation_timeout_timeout)	20110627	1	0	1	1	In immediate assignment procedure, having allocated SDCCH for the MS, BSC sends a CHANNEL ACTIVATION message to the BTS and starts the timer (internal timer, 5 seconds) to wait for the CHANNEL ACTIVATION ACKNOWLEDGE message. This item is measured if the BTS has not responded to this message when the timer expires.Measurement point: BSC sends the CHANNEL ACTIVATION message to the BTS where the cell to be measured is located to activate the specified SDCCH. Then, this item is measured if there is no response from the BTS when the timer for the BSC to wait for the response from the BTS expires.  (BSC32)	1	0		SDCCH channel activation timeout (timeout)
raws.0095.bss.00028	cellmeas1_sdcch	SDCCH downlink point to point short messages||2073||536872985	edw_huabss_bss_axe1	cm1s_sdcch_downlink_point_to_point_short_messs	cm1s_SDCCH_downlink_point_to_point_short_messs	float4	SUM	SUM(cm1s_sdcch_downlink_point_to_point_short_messs)	20110627	1	0	1	1	SDCCH can be used to send the uplink/downlink short messages. This item is used to measure the number of the downlink short messages sent on SDCCH. (BSC32)	1	0		SDCCH downlink point to point short messages
raws.0095.bss.00029	cellmeas1_sdcch	SDCCH lost radio connections (connection failure)||2066||536872978	edw_huabss_bss_axe1	cm1s_sdcch_lost_radio_conns_conn_fail	cm1s_SDCCH_lost_radio_conns_conn_fail	float4	SUM	SUM(cm1s_sdcch_lost_radio_conns_conn_fail)	20110627	1	0	1	1	If BTS detects that an active connection has been broken for some reason, it sends a CONNECTION FAILURE INDICATION message to the BSC informing the BSC that the call drop occurs at Um interface due to radio link connection failure. (BSC32)	1	0		SDCCH lost radio connections (connection failure)
raws.0095.bss.00030	cellmeas1_sdcch	SDCCH lost radio connections (error indication)||2067||536872979	edw_huabss_bss_axe1	cm1s_sdcch_lost_radio_conns_error_ind	cm1s_SDCCH_lost_radio_conns_error_Ind	float4	SUM	SUM(cm1s_sdcch_lost_radio_conns_error_ind)	20110627	1	0	1	1	If BTS detects an abnormal case for a radio link layer connection, it sends a ERROR INDICATION message to BSC informing the BSC that the call drop occurs at Um interface due to radio link error. See GSM 0858 protocol. (BSC32)	1	0		SDCCH lost radio connections (error indication)
raws.0095.bss.00031	cellmeas1_sdcch	SDCCH RF lost rate (%)||20205||536891117	edw_huabss_bss_axe1	cm1s_sdcch_rf_lost_rate	cm1s_SDCCH_RF_lost_rate	float4	AVG	AVG(cm1s_sdcch_rf_lost_rate)	20110627	1	0	1	1	This item indicates the percentage of SDCCH call drops due to radio link disconnection when seized by MS caused by air interface causes accounting all successful SDCCH seizures. (BSC32)	1			SDCCH RF lost rate (%)
raws.0095.bss.00032	cellmeas1_sdcch	SDCCH seizure failures||20208||536891120	edw_huabss_bss_axe1	cm1s_sdcch_seiz_fails	cm1s_SDCCH_seiz_fails	float4	SUM	SUM(cm1s_sdcch_seiz_fails)	20110627	1	0	1	1	After MS initiates the request to seize SDCCH of a cell, there may be no available SDCCH in the cell, or after BSC initiates CHANNEL ACTIVATION, BTS may return CHANNEL ACTIVATION NEGATIVE ACKNOWLEDGE or BTS does not respond within the duration set in the  (BSC32)	1	0		SDCCH seizure failures
raws.0095.bss.00033	cellmeas1_sdcch	SDCCH traffic volume (including very early assignment) (ERL)||20209||536891121	edw_huabss_bss_axe1	cm1s_sdcch_traffic_volume__including_very_ear	cm1s_sdcch_traffic_volume__including_very_ear	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cm1s_sdcch_traffic_volume__including_very_ear) ELSE SUM(cm1s_sdcch_traffic_volume__including_very_ear) END	20110627	1	0	1	1	This item indicates the traffic volume on signaling channels, i.e. the ratio of duration of MS seizing signalling channels to measurement cycle. The signaling channels here include SDCCH and TCH acting as signaling channel. The duration of MS seizing SDCC (BSC32)	1			SDCCH traffic volume (including very early assignment) (ERL)
raws.0095.bss.00034	cellmeas1_sdcch	SDCCH traffic volume (including very early assignment) (ERL)||20209||536891121	edw_huabss_bss_axe1	cm1s_sdcch_traffic_sum_volume__including_very_ear	cm1s_sdcch_traffic_SUM_volume__including_very_ear	float4	SUM	SUM(cm1s_sdcch_traffic_sum_volume__including_very_ear)	20110627	1	0	1	1	This item indicates the traffic volume on signaling channels, i.e. the ratio of duration of MS seizing signalling channels to measurement cycle. The signaling channels here include SDCCH and TCH acting as signaling channel. The duration of MS seizing SDCC (BSC32)	1	0		SDCCH traffic volume (including very early assignment) (ERL)(SUM)
raws.0095.bss.00035	cellmeas1_sdcch	SDCCH uplink point to point short messages||2072||536872984	edw_huabss_bss_axe1	cm1s_sdcch_uplink_point_to_point_short_messs	cm1s_SDCCH_uplink_point_to_point_short_messs	float4	SUM	SUM(cm1s_sdcch_uplink_point_to_point_short_messs)	20110627	1	0	1	1	SDCCH can be used to send the uplink/downlink short messages. This item is used to measure the number of the uplink short messages sent on SDCCH. (BSC32)	1	0		SDCCH uplink point to point short messages
raws.0095.bss.00036	cellmeas1_sdcch	SDCCH usability (%)||20200||536891112	edw_huabss_bss_axe1	cm1s_sdcch_usability	cm1s_SDCCH_usability	float4	AVG	AVG(cm1s_sdcch_usability)	20110627	1	0	1	1	This item indicates the percentage of usable SDCCHs accounting the configured SDCCHs. (BSC32)	1			SDCCH usability (%)
raws.0095.bss.00037	cellmeas1_sdcch	Successful SDCCH seizures for call re-establishment||2056||536872968	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_call_re_establishment	cm1s_Succ_SDCCH_seiz_for_call_re_establishment	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_call_re_establishment)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for MS call reestablishment. (BSC32)	1	0		Successful SDCCH seizures for call re-establishment
raws.0095.bss.00038	cellmeas1_sdcch	Successful SDCCH seizures for emergency call||2055||536872967	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_emergency_call	cm1s_Succ_SDCCH_seiz_for_emergency_call	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_emergency_call)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for emergency calls. (BSC32)	1	0		Successful SDCCH seizures for emergency call
raws.0095.bss.00039	cellmeas1_sdcch	Successful SDCCH seizures for immediate assignment||2051||536872963	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_imm_assign	cm1s_Succ_SDCCH_seiz_for_imm_assign	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_imm_assign)	20110627	1	0	1	1	In the immediate assignment procedure for SDCCH, after successfully seizing the SDCCH allocated by BSC, MS reports a SABM frame on the SDCCH to BTS, indicating the establishment of a radio link layer connection in the multi-frame mode. BTS returns a UA fr (BSC32)	1	0		Successful SDCCH seizures for immediate assignment
raws.0095.bss.00040	cellmeas1_sdcch	Successful SDCCH seizures for IMSI detach||2057||536872969	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_imsi_detach	cm1s_Succ_SDCCH_seiz_for_IMSI_detach	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_imsi_detach)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for IMSI detach. (BSC32)	1	0		Successful SDCCH seizures for IMSI detach
raws.0095.bss.00041	cellmeas1_sdcch	Successful SDCCH seizures for location update||2052||536872964	edw_huabss_bss_axe1	cm1s_succ_sdcch_seiz_for_location_update	cm1s_Succ_SDCCH_seiz_for_location_update	float4	SUM	SUM(cm1s_succ_sdcch_seiz_for_location_update)	20110627	1	0	1	1	This statistic item specially measures the number of times SDCCH is successfully seized for MS location update. (BSC32)	1	0		Successful SDCCH seizures for location update
raws.0095.bss.00042	cellmeas1_sdcch	Traffic density at average SDCCH call drop||20204||536891116	edw_huabss_bss_axe1	cm1s_traff_density_at_average_sdcch_call_drop	cm1s_traff_density_at_average_SDCCH_call_drop	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cm1s_traff_density_at_average_sdcch_call_drop) ELSE AVG(cm1s_traff_density_at_average_sdcch_call_drop) END	20110627	1	0	1	1	This item indicates average duration of MS seizing SDCCH after which a SDCCH call drop occurs. The duration of MS seizing SDCCH is calculated by multiplying the number of MR reported by MS via SDCCH with the report period (0.47 seconds). (BSC32)	1			Traffic density at average SDCCH call drop
raws.0095.bss.00043	cellmeas1_sdcch	Unsuccessful SDCCH channel activation (NACK)||2064||536872976	edw_huabss_bss_axe1	cm1s_unsucc_sdcch_channel_activation_nack	cm1s_UnSucc_SDCCH_channel_activation_NACK	float4	SUM	SUM(cm1s_unsucc_sdcch_channel_activation_nack)	20110627	1	0	1	1	in immediate assignment procedure, having allocated SDCCH for the MS, BSC sends the CHANNEL ACTIVATION message to the BTS. If the BTS returns a CHANNEL ACTIVATION NEGATIVE ACKNOWLEDGE message to the BSC, this indicates that the channel activation fails. (BSC32)	1	0		Unsuccessful SDCCH channel activation (NACK)
raws.0095.bss.00044	cellmeas1_sdcch	Unsuccessful SDCCH seizures due to A-interface failure||2069||536872981	edw_huabss_bss_axe1	cm1s_unsucc_sdcch_seiz_due_to_a_interface_fail	cm1s_UnSucc_SDCCH_seiz_due_to_A_interface_fail	float4	SUM	SUM(cm1s_unsucc_sdcch_seiz_due_to_a_interface_fail)	20110627	1	0	1	1	after the call established on SDCCH reports the ESTABLISH INDICATION message, the established SDCCH and the related link will be released if A interface connection failure occurs due to A interface connection failures. Note: This item is also measured if  (BSC32)	1	0		Unsuccessful SDCCH seizures due to A-interface failure
raws.0095.bss.00045	cellmeas1_sdcch	Unsuccessful SDCCH seizures due to terrestrial link failures||2068||536872980	edw_huabss_bss_axe1	cm1s_unsucc_sdcch_seiz_due_to_terr_link_fails	cm1s_UnSucc_SDCCH_seiz_due_to_terr_link_fails	float4	SUM	SUM(cm1s_unsucc_sdcch_seiz_due_to_terr_link_fails)	20110627	1	0	1	1	If BTS detects that an active connection has been broken for some reason, it sends a CONNECTION FAILURE INDICATION message to the BSC informing the BSC that terrestrial link disconnect in ABIS interface. (BSC32)	1	0		Unsuccessful SDCCH seizures due to terrestrial link failures
raws.0095.bss.00046	cellmeas1_sdcch	SDCCH congestion rate (SDCCH overflow) (%)||20118||536891113	edw_huabss_bss_axe1	cm1s_sdcch_congestion_rate_sdcch_overflow	cm1s_SDCCH_congestion_rate_SDCCH_overflow	float4	AVG	AVG(cm1s_sdcch_congestion_rate_sdcch_overflow)	20110627	1	0	1	1	SDCCH congestion rate (SDCCH overflow) (%) (BSC32)	1			SDCCH congestion rate (SDCCH overflow) (%)
raws.0095.bss.00047	cellmeas1_sdcch	Successful rate to access SDCCH||18874370	edw_huabss_bss_axe1	cm1s_successful_rate_to_access_sdcch	cm1s_Successful_rate_to_access_SDCCH	float4	AVG	AVG(cm1s_successful_rate_to_access_sdcch)	20110627	1	0	1	1	Successful rate to access SDCCH (BSC32)	1			Successful rate to access SDCCH
raws.0095.bss.00049	cellmeas1_tch	Attempted TCH seizures (all)||2089||536873001	edw_huabss_bss_axe1	cm1t_attem_tch_seiz_all	cm1t_attem_TCH_seiz_all	float4	SUM	SUM(cm1t_attem_tch_seiz_all)	20110627	1	0	1	1	In the immediate assignment procedure, assignment procedure and inter-BSC handover procedure, MS or MSC requests BSS to allocate radio channels. In the intra-BSC handover procedure, BSC itself reallocates radio channels. In the above procedures, if the requested channel type is TCH, this item shall be measured after BSC receives a relevant request. (BSC32)	1	0		Attempted TCH seizures all
raws.0095.bss.00050	cellmeas1_tch	Successful TCH seizures (all)||2105||536873017	edw_huabss_bss_axe1	cm1t_succ_tch_seiz_all	cm1t_Succ_TCH_seiz_all	float4	SUM	SUM(cm1t_succ_tch_seiz_all)	20110627	1	0	1	1	In the very early assignment procedure, assignment procedure and handover procedure, BSC measures this item when MS successfully seizes the TCH allocated by the network. Note: In the assignment procedure, successful directed retry is regarded as successful TCH seizure. More specifically, after the ASSIGNMENT REQUEST message from MSC is delivered to a cell in BSC, if there is no available channel in that cell and the system supports directed retry, BSC shall initiate outgoing cell handover according to the adjacent cell information in the MR (Measurement Report) of MS. If directed retry is performed in BSC, the target cell shall send an ASSIGNMENT CONFIRMED message to MSC after it has successfully implemented directed retry. In the meantime, this item shall be measured in the originating cell. Directed retry only takes place in the TCH assignment procedure. (BSC32)	1	0		Successful TCH seizures all
raws.0095.bss.00051	cellmeas1_tch	Attempted TCH seizures meeting TCH overflow||2124||536873036	edw_huabss_bss_axe1	cm1t_attem_tch_seiz_meeting_tch_overflow	cm1t_attem_TCH_seiz_meeting_TCH_overflow	float4	SUM	SUM(cm1t_attem_tch_seiz_meeting_tch_overflow)	20110627	1	0	1	1	this item is measured if there is no available TCH in immediate TCH assignment, TCH assignment, incoming BSC handover on TCH, or intra BSC incoming cell handover procedure. Though no TCH available, the call might initiate forced seizure, queue, and directed retry procedure etc., according to the actual situation. So this item does not means that the implementation of calling procedure fails. (BSC32)	1	0		Attempted TCH seizures meeting TCH overflow
raws.0095.bss.00052	cellmeas1_tch	TCH call drop||2142||536873054	edw_huabss_bss_axe1	cm1t_tch_call_drop	cm1t_TCH_call_drop	float4	SUM	SUM(cm1t_tch_call_drop)	20110627	1	0	1	1	the same as that of TCH call drop of BSC Measurement Function. But the statistic object of this item is cell. (BSC32)	1	0		TCH call drop
