id	id_page	id_elem	class_object	ligne	id_product
seri.gtms.0095.01.00013.21	gtms.0095.01.00013	kpis.0095.01.10057	kpi	21	1
seri.gtms.0095.01.00013.22	gtms.0095.01.00013	kpis.0095.01.10059	kpi	22	1
seri.gtms.0095.01.00013.23	gtms.0095.01.00013	kpis.0095.01.10061	kpi	23	1
seri.gtms.0095.01.00013.24	gtms.0095.01.00013	kpis.0095.01.10063	kpi	24	1
seri.gtms.0095.01.00013.25	gtms.0095.01.00013	kpis.0095.01.10065	kpi	25	1
seri.gtms.0095.01.00013.26	gtms.0095.01.00013	kpis.0095.01.10067	kpi	26	1
seri.gtms.0095.01.00013.27	gtms.0095.01.00013	kpis.0095.01.10017	kpi	27	1
seri.gtms.0095.01.00013.28	gtms.0095.01.00013	kpis.0095.01.10019	kpi	28	1
seri.gtms.0095.01.00013.29	gtms.0095.01.00013	kpis.0095.01.10025	kpi	29	1
seri.gtms.0095.01.00013.30	gtms.0095.01.00013	kpis.0095.01.10027	kpi	30	1
seri.gtms.0095.01.00013.31	gtms.0095.01.00013	kpis.0095.01.10029	kpi	31	1
seri.gtms.0095.01.00013.32	gtms.0095.01.00013	kpis.0095.01.10069	kpi	32	1
dshd.0095.01.004.gtms.0095.01.handover	dshd.0095.01.004	gtms.0095.01.handover	graph	2	1
seri.gtms.0095.01.handover.kpis.0095.01.10076	gtms.0095.01.handover	kpis.0095.01.10076	kpi	1	1
seri.gtms.0095.01.handover.kpis.0095.01.10071	gtms.0095.01.handover	kpis.0095.01.10071	kpi	2	1
seri.gtms.0095.01.handover.kpis.0095.01.10074	gtms.0095.01.handover	kpis.0095.01.10074	kpi	3	1
seri.gtms.0095.01.handover.kpis.0095.01.10078	gtms.0095.01.handover	kpis.0095.01.10078	kpi	4	1
seri.gtms.0095.01.handover.kpis.0095.01.10072	gtms.0095.01.handover	kpis.0095.01.10072	kpi	5	1
seri.gtms.0095.01.handover.kpis.0095.01.10075	gtms.0095.01.handover	kpis.0095.01.10075	kpi	6	1
dshd.0095.01.004.gtm.02	dshd.0095.01.004	gtms.0095.01.00014	graph	3	1
seri.gtms.0095.01.00014.01	gtms.0095.01.00014	kpis.0095.01.11001	kpi	1	1
seri.gtms.0095.01.00014.kpis.0095.01.intra_cell_handover_success_rate	gtms.0095.01.00014	kpis.0095.01.intra_cell_handover_success_rate	kpi	2	1
dshd.0095.01.004.gtm.03	dshd.0095.01.004	gtms.0095.01.00015	graph	4	1
seri.gtms.0095.01.00015.kpis.0095.01.inter_cell_intra_bsc_handovers_attempts_number	gtms.0095.01.00015	kpis.0095.01.inter_cell_intra_bsc_handovers_attempts_number	kpi	1	1
seri.gtms.0095.01.00015.01	gtms.0095.01.00015	kpis.0095.01.12001	kpi	2	1
seri.gtms.0095.01.00015.kpis.0095.01.12015	gtms.0095.01.00015	kpis.0095.01.12015	kpi	3	1
seri.gtms.0095.01.00015.kpis.0095.01.inter_cell_intra_bsc_handovers_success_rate	gtms.0095.01.00015	kpis.0095.01.inter_cell_intra_bsc_handovers_success_rate	kpi	4	1
seri.gtms.0095.01.00015.kpis.0095.01.inter_cell_intra_bsc_outgoing_handover_success_rate	gtms.0095.01.00015	kpis.0095.01.inter_cell_intra_bsc_outgoing_handover_success_rate	kpi	5	1
seri.gtms.0095.01.00015.kpis.0095.01.inter_cell_intra_bsc_incoming_handover_success_rate	gtms.0095.01.00015	kpis.0095.01.inter_cell_intra_bsc_incoming_handover_success_rate	kpi	6	1
dshd.0095.01.004.gtm.04	dshd.0095.01.004	gtms.0095.01.00016	graph	5	1
seri.gtms.0095.01.00016.kpis.0095.01.inter_cell_inter_bsc_handovers_attempts_number	gtms.0095.01.00016	kpis.0095.01.inter_cell_inter_bsc_handovers_attempts_number	kpi	1	1
seri.gtms.0095.01.00016.01	gtms.0095.01.00016	kpis.0095.01.13001	kpi	2	1
seri.gtms.0095.01.00016.kpis.0095.01.13012	gtms.0095.01.00016	kpis.0095.01.13012	kpi	3	1
seri.gtms.0095.01.00016.kpis.0095.01.inter_cell_inter_bsc_handovers_success_rate	gtms.0095.01.00016	kpis.0095.01.inter_cell_inter_bsc_handovers_success_rate	kpi	4	1
seri.gtms.0095.01.00016.kpis.0095.01.inter_cell_inter_bsc_outgoing_handover_success_rate	gtms.0095.01.00016	kpis.0095.01.inter_cell_inter_bsc_outgoing_handover_success_rate	kpi	5	1
seri.gtms.0095.01.00016.kpis.0095.01.inter_cell_inter_bsc_incoming_handover_success_rate	gtms.0095.01.00016	kpis.0095.01.inter_cell_inter_bsc_incoming_handover_success_rate	kpi	6	1
